sku_id,style_id,style_color_size,category,subcategory,color,size,season,lifecycle_status,unit_cost,selling_price,gross_margin_pct,pack_multiple,min_presentation_qty,replenishable_flag
SKU000881,STY0089,STY0089-White-40,Shoes,Training Shoes,White,40,Core,Active,43.0,79.99,0.462,4,1,1
SKU000882,STY0089,STY0089-White-41,Shoes,Training Shoes,White,41,Core,Active,71.3,129.99,0.451,2,2,1
SKU000883,STY0089,STY0089-White-42,Shoes,Training Shoes,White,42,Core,Active,55.44,129.99,0.574,1,1,1
SKU000884,STY0089,STY0089-White-43,Shoes,Training Shoes,White,43,Core,Active,51.35,109.99,0.533,4,2,1
SKU000885,STY0089,STY0089-White-44,Shoes,Training Shoes,White,44,Core,Active,67.08,129.99,0.484,1,1,1
SKU000886,STY0089,STY0089-Blue-40,Shoes,Training Shoes,Blue,40,Core,Active,42.46,79.99,0.469,4,1,1
SKU000887,STY0089,STY0089-Blue-41,Shoes,Training Shoes,Blue,41,Core,Active,51.31,109.99,0.534,2,2,1
SKU000888,STY0089,STY0089-Blue-42,Shoes,Training Shoes,Blue,42,Core,Active,37.47,79.99,0.532,2,1,1
SKU000889,STY0089,STY0089-Blue-43,Shoes,Training Shoes,Blue,43,Core,Active,37.76,79.99,0.528,2,2,1
SKU000890,STY0089,STY0089-Blue-44,Shoes,Training Shoes,Blue,44,Core,Active,66.25,129.99,0.49,2,2,1
SKU000891,STY0090,STY0090-White-40,Shoes,Training Shoes,White,40,SS26,New,39.01,89.99,0.567,4,2,1
SKU000892,STY0090,STY0090-White-41,Shoes,Training Shoes,White,41,SS26,New,76.22,149.99,0.492,1,2,1
SKU000893,STY0090,STY0090-White-42,Shoes,Training Shoes,White,42,SS26,New,54.94,109.99,0.501,4,1,1
SKU000894,STY0090,STY0090-White-43,Shoes,Training Shoes,White,43,SS26,New,70.15,129.99,0.46,1,2,1
SKU000895,STY0090,STY0090-White-44,Shoes,Training Shoes,White,44,SS26,New,55.37,129.99,0.574,2,2,1
SKU000896,STY0090,STY0090-Orange-40,Shoes,Training Shoes,Orange,40,SS26,New,40.92,79.99,0.488,4,1,1
SKU000897,STY0090,STY0090-Orange-41,Shoes,Training Shoes,Orange,41,SS26,New,53.62,109.99,0.513,4,1,1
SKU000898,STY0090,STY0090-Orange-42,Shoes,Training Shoes,Orange,42,SS26,New,65.78,129.99,0.494,1,2,1
SKU000899,STY0090,STY0090-Orange-43,Shoes,Training Shoes,Orange,43,SS26,New,55.69,109.99,0.494,4,2,1
SKU000900,STY0090,STY0090-Orange-44,Shoes,Training Shoes,Orange,44,SS26,New,47.61,89.99,0.471,4,1,1
SKU000901,STY0091,STY0091-Navy-40,Shoes,Running Shoes,Navy,40,SS26,Markdown,38.67,89.99,0.57,2,2,1
SKU000902,STY0091,STY0091-Navy-41,Shoes,Running Shoes,Navy,41,SS26,Markdown,41.67,89.99,0.537,2,1,1
SKU000903,STY0091,STY0091-Navy-42,Shoes,Running Shoes,Navy,42,SS26,Markdown,67.34,149.99,0.551,4,2,1
SKU000904,STY0091,STY0091-Navy-43,Shoes,Running Shoes,Navy,43,SS26,Markdown,68.4,129.99,0.474,1,2,1
SKU000905,STY0091,STY0091-Navy-44,Shoes,Running Shoes,Navy,44,SS26,Markdown,68.14,129.99,0.476,2,1,1
SKU000906,STY0091,STY0091-Green-40,Shoes,Running Shoes,Green,40,SS26,Markdown,62.15,129.99,0.522,1,2,1
SKU000907,STY0091,STY0091-Green-41,Shoes,Running Shoes,Green,41,SS26,Markdown,34.66,79.99,0.567,2,1,1
SKU000908,STY0091,STY0091-Green-42,Shoes,Running Shoes,Green,42,SS26,Markdown,73.7,149.99,0.509,1,2,1
SKU000909,STY0091,STY0091-Green-43,Shoes,Running Shoes,Green,43,SS26,Markdown,73.96,149.99,0.507,4,2,1
SKU000910,STY0091,STY0091-Green-44,Shoes,Running Shoes,Green,44,SS26,Markdown,51.39,109.99,0.533,1,1,1
SKU000911,STY0092,STY0092-Grey-40,Shoes,Basketball Shoes,Grey,40,SS26,Active,56.43,109.99,0.487,1,1,1
SKU000912,STY0092,STY0092-Grey-41,Shoes,Basketball Shoes,Grey,41,SS26,Active,37.82,89.99,0.58,2,2,1
SKU000913,STY0092,STY0092-Grey-42,Shoes,Basketball Shoes,Grey,42,SS26,Active,73.17,149.99,0.512,4,1,1
SKU000914,STY0092,STY0092-Grey-43,Shoes,Basketball Shoes,Grey,43,SS26,Active,42.92,79.99,0.463,2,1,1
SKU000915,STY0092,STY0092-Grey-44,Shoes,Basketball Shoes,Grey,44,SS26,Active,56.4,129.99,0.566,4,1,1
SKU000916,STY0092,STY0092-Green-40,Shoes,Basketball Shoes,Green,40,SS26,Active,39.21,89.99,0.564,2,1,1
SKU000917,STY0092,STY0092-Green-41,Shoes,Basketball Shoes,Green,41,SS26,Active,68.53,129.99,0.473,1,2,1
SKU000918,STY0092,STY0092-Green-42,Shoes,Basketball Shoes,Green,42,SS26,Active,41.47,79.99,0.482,1,1,1
SKU000919,STY0092,STY0092-Green-43,Shoes,Basketball Shoes,Green,43,SS26,Active,62.33,129.99,0.521,4,1,1
SKU000920,STY0092,STY0092-Green-44,Shoes,Basketball Shoes,Green,44,SS26,Active,54.67,129.99,0.579,4,1,1
SKU000921,STY0093,STY0093-Orange-40,Shoes,Basketball Shoes,Orange,40,SS26,Markdown,66.38,149.99,0.557,1,1,1
SKU000922,STY0093,STY0093-Orange-41,Shoes,Basketball Shoes,Orange,41,SS26,Markdown,65.71,129.99,0.494,4,2,1
SKU000923,STY0093,STY0093-Orange-42,Shoes,Basketball Shoes,Orange,42,SS26,Markdown,80.18,149.99,0.465,2,1,1
SKU000924,STY0093,STY0093-Orange-43,Shoes,Basketball Shoes,Orange,43,SS26,Markdown,51.88,109.99,0.528,2,2,1
SKU000925,STY0093,STY0093-Orange-44,Shoes,Basketball Shoes,Orange,44,SS26,Markdown,68.2,129.99,0.475,1,2,1
SKU000926,STY0093,STY0093-Green-40,Shoes,Basketball Shoes,Green,40,SS26,Markdown,76.65,149.99,0.489,4,2,1
SKU000927,STY0093,STY0093-Green-41,Shoes,Basketball Shoes,Green,41,SS26,Markdown,79.78,149.99,0.468,4,1,1
SKU000928,STY0093,STY0093-Green-42,Shoes,Basketball Shoes,Green,42,SS26,Markdown,40.25,89.99,0.553,4,2,1
SKU000929,STY0093,STY0093-Green-43,Shoes,Basketball Shoes,Green,43,SS26,Markdown,59.37,109.99,0.46,1,1,1
SKU000930,STY0093,STY0093-Green-44,Shoes,Basketball Shoes,Green,44,SS26,Markdown,73.57,149.99,0.51,4,2,1
SKU000931,STY0094,STY0094-Grey-40,Shoes,Running Shoes,Grey,40,Core,Active,65.99,129.99,0.492,4,2,1
SKU000932,STY0094,STY0094-Grey-41,Shoes,Running Shoes,Grey,41,Core,Active,68.26,129.99,0.475,4,1,1
SKU000933,STY0094,STY0094-Grey-42,Shoes,Running Shoes,Grey,42,Core,Active,37.56,79.99,0.53,1,1,1
SKU000934,STY0094,STY0094-Grey-43,Shoes,Running Shoes,Grey,43,Core,Active,40.92,89.99,0.545,1,2,1
SKU000935,STY0094,STY0094-Grey-44,Shoes,Running Shoes,Grey,44,Core,Active,48.29,109.99,0.561,1,2,1
SKU000936,STY0094,STY0094-Green-40,Shoes,Running Shoes,Green,40,Core,Active,46.61,89.99,0.482,1,2,1
SKU000937,STY0094,STY0094-Green-41,Shoes,Running Shoes,Green,41,Core,Active,56.33,129.99,0.567,4,1,1
SKU000938,STY0094,STY0094-Green-42,Shoes,Running Shoes,Green,42,Core,Active,70.58,149.99,0.529,4,2,1
SKU000939,STY0094,STY0094-Green-43,Shoes,Running Shoes,Green,43,Core,Active,43.23,79.99,0.46,2,2,1
SKU000940,STY0094,STY0094-Green-44,Shoes,Running Shoes,Green,44,Core,Active,60.01,109.99,0.454,1,1,1
SKU000941,STY0095,STY0095-Red-40,Shoes,Football Boots,Red,40,FW26,Markdown,68.62,129.99,0.472,4,2,1
SKU000942,STY0095,STY0095-Red-41,Shoes,Football Boots,Red,41,FW26,Markdown,73.65,149.99,0.509,4,1,1
SKU000943,STY0095,STY0095-Red-42,Shoes,Football Boots,Red,42,FW26,Markdown,41.24,89.99,0.542,1,1,1
SKU000944,STY0095,STY0095-Red-43,Shoes,Football Boots,Red,43,FW26,Markdown,49.06,89.99,0.455,4,1,1
SKU000945,STY0095,STY0095-Red-44,Shoes,Football Boots,Red,44,FW26,Markdown,55.28,129.99,0.575,2,2,1
SKU000946,STY0095,STY0095-Green-40,Shoes,Football Boots,Green,40,FW26,Markdown,39.68,89.99,0.559,2,1,1
SKU000947,STY0095,STY0095-Green-41,Shoes,Football Boots,Green,41,FW26,Markdown,52.86,109.99,0.519,1,1,1
SKU000948,STY0095,STY0095-Green-42,Shoes,Football Boots,Green,42,FW26,Markdown,48.66,89.99,0.459,4,1,1
SKU000949,STY0095,STY0095-Green-43,Shoes,Football Boots,Green,43,FW26,Markdown,79.44,149.99,0.47,2,2,1
SKU000950,STY0095,STY0095-Green-44,Shoes,Football Boots,Green,44,FW26,Markdown,73.72,149.99,0.509,1,2,1
SKU000951,STY0096,STY0096-Navy-40,Shoes,Training Shoes,Navy,40,Core,Active,63.77,129.99,0.509,2,1,1
SKU000952,STY0096,STY0096-Navy-41,Shoes,Training Shoes,Navy,41,Core,Active,49.36,109.99,0.551,1,2,1
SKU000953,STY0096,STY0096-Navy-42,Shoes,Training Shoes,Navy,42,Core,Active,51.35,109.99,0.533,1,2,1
SKU000954,STY0096,STY0096-Navy-43,Shoes,Training Shoes,Navy,43,Core,Active,79.06,149.99,0.473,4,1,1
SKU000955,STY0096,STY0096-Navy-44,Shoes,Training Shoes,Navy,44,Core,Active,40.55,79.99,0.493,2,1,1
SKU000956,STY0096,STY0096-Green-40,Shoes,Training Shoes,Green,40,Core,Active,80.91,149.99,0.461,1,1,1
SKU000957,STY0096,STY0096-Green-41,Shoes,Training Shoes,Green,41,Core,Active,51.65,109.99,0.53,1,2,1
SKU000958,STY0096,STY0096-Green-42,Shoes,Training Shoes,Green,42,Core,Active,53.92,109.99,0.51,2,1,1
SKU000959,STY0096,STY0096-Green-43,Shoes,Training Shoes,Green,43,Core,Active,79.03,149.99,0.473,2,2,1
SKU000960,STY0096,STY0096-Green-44,Shoes,Training Shoes,Green,44,Core,Active,55.34,129.99,0.574,4,1,1
SKU000961,STY0097,STY0097-White-40,Shoes,Football Boots,White,40,Core,Exit,73.39,149.99,0.511,4,1,0
SKU000962,STY0097,STY0097-White-41,Shoes,Football Boots,White,41,Core,Exit,45.64,89.99,0.493,1,2,0
SKU000963,STY0097,STY0097-White-42,Shoes,Football Boots,White,42,Core,Exit,35.73,79.99,0.553,4,2,0
SKU000964,STY0097,STY0097-White-43,Shoes,Football Boots,White,43,Core,Exit,41.36,79.99,0.483,1,1,0
SKU000965,STY0097,STY0097-White-44,Shoes,Football Boots,White,44,Core,Exit,66.71,129.99,0.487,1,1,0
SKU000966,STY0097,STY0097-Black-40,Shoes,Football Boots,Black,40,Core,Exit,34.16,79.99,0.573,2,1,0
SKU000967,STY0097,STY0097-Black-41,Shoes,Football Boots,Black,41,Core,Exit,79.02,149.99,0.473,2,2,0
SKU000968,STY0097,STY0097-Black-42,Shoes,Football Boots,Black,42,Core,Exit,62.22,129.99,0.521,2,2,0
SKU000969,STY0097,STY0097-Black-43,Shoes,Football Boots,Black,43,Core,Exit,46.44,109.99,0.578,4,1,0
SKU000970,STY0097,STY0097-Black-44,Shoes,Football Boots,Black,44,Core,Exit,63.11,149.99,0.579,4,1,0
SKU000971,STY0098,STY0098-White-40,Shoes,Running Shoes,White,40,FW26,New,54.87,109.99,0.501,2,2,1
SKU000972,STY0098,STY0098-White-41,Shoes,Running Shoes,White,41,FW26,New,61.27,129.99,0.529,4,1,1
SKU000973,STY0098,STY0098-White-42,Shoes,Running Shoes,White,42,FW26,New,57.24,129.99,0.56,1,1,1
SKU000974,STY0098,STY0098-White-43,Shoes,Running Shoes,White,43,FW26,New,68.06,129.99,0.476,4,2,1
SKU000975,STY0098,STY0098-White-44,Shoes,Running Shoes,White,44,FW26,New,41.28,89.99,0.541,4,2,1
SKU000976,STY0098,STY0098-Navy-40,Shoes,Running Shoes,Navy,40,FW26,New,39.35,79.99,0.508,4,1,1
SKU000977,STY0098,STY0098-Navy-41,Shoes,Running Shoes,Navy,41,FW26,New,34.03,79.99,0.575,4,2,1
SKU000978,STY0098,STY0098-Navy-42,Shoes,Running Shoes,Navy,42,FW26,New,73.67,149.99,0.509,1,2,1
SKU000979,STY0098,STY0098-Navy-43,Shoes,Running Shoes,Navy,43,FW26,New,46.55,89.99,0.483,4,2,1
SKU000980,STY0098,STY0098-Navy-44,Shoes,Running Shoes,Navy,44,FW26,New,42.62,89.99,0.526,4,1,1
SKU000981,STY0099,STY0099-Navy-40,Shoes,Training Shoes,Navy,40,SS26,Active,35.48,79.99,0.556,4,1,1
SKU000982,STY0099,STY0099-Navy-41,Shoes,Training Shoes,Navy,41,SS26,Active,71.99,149.99,0.52,4,1,1
SKU000983,STY0099,STY0099-Navy-42,Shoes,Training Shoes,Navy,42,SS26,Active,55.8,109.99,0.493,2,1,1
SKU000984,STY0099,STY0099-Navy-43,Shoes,Training Shoes,Navy,43,SS26,Active,46.28,89.99,0.486,2,2,1
SKU000985,STY0099,STY0099-Navy-44,Shoes,Training Shoes,Navy,44,SS26,Active,48.03,109.99,0.563,4,1,1
SKU000986,STY0099,STY0099-White-40,Shoes,Training Shoes,White,40,SS26,Active,36.56,79.99,0.543,1,1,1
SKU000987,STY0099,STY0099-White-41,Shoes,Training Shoes,White,41,SS26,Active,53.14,109.99,0.517,2,2,1
SKU000988,STY0099,STY0099-White-42,Shoes,Training Shoes,White,42,SS26,Active,65.97,149.99,0.56,4,2,1
SKU000989,STY0099,STY0099-White-43,Shoes,Training Shoes,White,43,SS26,Active,59.9,109.99,0.455,1,1,1
SKU000990,STY0099,STY0099-White-44,Shoes,Training Shoes,White,44,SS26,Active,49.72,109.99,0.548,1,2,1
SKU000991,STY0100,STY0100-Grey-40,Shoes,Football Boots,Grey,40,SS26,Active,62.42,129.99,0.52,2,2,1
SKU000992,STY0100,STY0100-Grey-41,Shoes,Football Boots,Grey,41,SS26,Active,63.92,129.99,0.508,1,1,1
SKU000993,STY0100,STY0100-Grey-42,Shoes,Football Boots,Grey,42,SS26,Active,58.47,109.99,0.468,1,1,1
SKU000994,STY0100,STY0100-Grey-43,Shoes,Football Boots,Grey,43,SS26,Active,56.68,109.99,0.485,4,1,1
SKU000995,STY0100,STY0100-Grey-44,Shoes,Football Boots,Grey,44,SS26,Active,42.87,79.99,0.464,4,1,1
SKU000996,STY0100,STY0100-White-40,Shoes,Football Boots,White,40,SS26,Active,74.28,149.99,0.505,4,1,1
SKU000997,STY0100,STY0100-White-41,Shoes,Football Boots,White,41,SS26,Active,39.33,79.99,0.508,4,2,1
SKU000998,STY0100,STY0100-White-42,Shoes,Football Boots,White,42,SS26,Active,42.08,89.99,0.532,1,2,1
SKU000999,STY0100,STY0100-White-43,Shoes,Football Boots,White,43,SS26,Active,43.23,89.99,0.52,4,1,1
SKU001000,STY0100,STY0100-White-44,Shoes,Football Boots,White,44,SS26,Active,60.74,129.99,0.533,1,1,1
SKU001001,STY0101,STY0101-Navy-40,Shoes,Training Shoes,Navy,40,Core,Active,75.85,149.99,0.494,1,2,1
SKU001002,STY0101,STY0101-Navy-41,Shoes,Training Shoes,Navy,41,Core,Active,46.77,109.99,0.575,2,1,1
SKU001003,STY0101,STY0101-Navy-42,Shoes,Training Shoes,Navy,42,Core,Active,36.34,79.99,0.546,1,1,1
SKU001004,STY0101,STY0101-Navy-43,Shoes,Training Shoes,Navy,43,Core,Active,43.85,89.99,0.513,2,2,1
SKU001005,STY0101,STY0101-Navy-44,Shoes,Training Shoes,Navy,44,Core,Active,70.11,129.99,0.461,1,1,1
SKU001006,STY0101,STY0101-Red-40,Shoes,Training Shoes,Red,40,Core,Active,47.67,109.99,0.567,4,2,1
SKU001007,STY0101,STY0101-Red-41,Shoes,Training Shoes,Red,41,Core,Active,54.47,109.99,0.505,4,1,1
SKU001008,STY0101,STY0101-Red-42,Shoes,Training Shoes,Red,42,Core,Active,65.64,129.99,0.495,2,1,1
SKU001009,STY0101,STY0101-Red-43,Shoes,Training Shoes,Red,43,Core,Active,67.9,149.99,0.547,1,2,1
SKU001010,STY0101,STY0101-Red-44,Shoes,Training Shoes,Red,44,Core,Active,57.88,109.99,0.474,2,2,1
SKU001011,STY0102,STY0102-Black-40,Shoes,Basketball Shoes,Black,40,FW26,Active,38.7,89.99,0.57,4,2,1
SKU001012,STY0102,STY0102-Black-41,Shoes,Basketball Shoes,Black,41,FW26,Active,39.55,89.99,0.561,1,2,1
SKU001013,STY0102,STY0102-Black-42,Shoes,Basketball Shoes,Black,42,FW26,Active,76.98,149.99,0.487,1,1,1
SKU001014,STY0102,STY0102-Black-43,Shoes,Basketball Shoes,Black,43,FW26,Active,68.3,129.99,0.475,4,1,1
SKU001015,STY0102,STY0102-Black-44,Shoes,Basketball Shoes,Black,44,FW26,Active,66.01,129.99,0.492,2,1,1
SKU001016,STY0102,STY0102-Green-40,Shoes,Basketball Shoes,Green,40,FW26,Active,66.14,149.99,0.559,2,1,1
SKU001017,STY0102,STY0102-Green-41,Shoes,Basketball Shoes,Green,41,FW26,Active,38.3,89.99,0.574,4,1,1
SKU001018,STY0102,STY0102-Green-42,Shoes,Basketball Shoes,Green,42,FW26,Active,45.16,89.99,0.498,1,1,1
SKU001019,STY0102,STY0102-Green-43,Shoes,Basketball Shoes,Green,43,FW26,Active,35.33,79.99,0.558,1,2,1
SKU001020,STY0102,STY0102-Green-44,Shoes,Basketball Shoes,Green,44,FW26,Active,81.89,149.99,0.454,4,1,1
SKU001021,STY0103,STY0103-White-40,Shoes,Football Boots,White,40,Core,Exit,57.48,129.99,0.558,2,1,0
SKU001022,STY0103,STY0103-White-41,Shoes,Football Boots,White,41,Core,Exit,78.99,149.99,0.473,1,2,0
SKU001023,STY0103,STY0103-White-42,Shoes,Football Boots,White,42,Core,Exit,46.27,89.99,0.486,2,2,0
SKU001024,STY0103,STY0103-White-43,Shoes,Football Boots,White,43,Core,Exit,74.51,149.99,0.503,1,2,0
SKU001025,STY0103,STY0103-White-44,Shoes,Football Boots,White,44,Core,Exit,56.83,129.99,0.563,1,1,0
SKU001026,STY0103,STY0103-Orange-40,Shoes,Football Boots,Orange,40,Core,Exit,79.76,149.99,0.468,4,2,0
SKU001027,STY0103,STY0103-Orange-41,Shoes,Football Boots,Orange,41,Core,Exit,44.88,89.99,0.501,1,2,0
SKU001028,STY0103,STY0103-Orange-42,Shoes,Football Boots,Orange,42,Core,Exit,74.69,149.99,0.502,4,1,0
SKU001029,STY0103,STY0103-Orange-43,Shoes,Football Boots,Orange,43,Core,Exit,38.61,79.99,0.517,1,1,0
SKU001030,STY0103,STY0103-Orange-44,Shoes,Football Boots,Orange,44,Core,Exit,63.42,129.99,0.512,2,1,0
SKU001031,STY0104,STY0104-Red-40,Shoes,Basketball Shoes,Red,40,Core,Active,54.62,109.99,0.503,4,1,1
SKU001032,STY0104,STY0104-Red-41,Shoes,Basketball Shoes,Red,41,Core,Active,56.86,129.99,0.563,2,1,1
SKU001033,STY0104,STY0104-Red-42,Shoes,Basketball Shoes,Red,42,Core,Active,36.54,79.99,0.543,4,2,1
SKU001034,STY0104,STY0104-Red-43,Shoes,Basketball Shoes,Red,43,Core,Active,48.9,109.99,0.555,4,1,1
SKU001035,STY0104,STY0104-Red-44,Shoes,Basketball Shoes,Red,44,Core,Active,73.18,149.99,0.512,4,1,1
SKU001036,STY0104,STY0104-Blue-40,Shoes,Basketball Shoes,Blue,40,Core,Active,65.66,129.99,0.495,4,2,1
SKU001037,STY0104,STY0104-Blue-41,Shoes,Basketball Shoes,Blue,41,Core,Active,60.72,129.99,0.533,1,2,1
SKU001038,STY0104,STY0104-Blue-42,Shoes,Basketball Shoes,Blue,42,Core,Active,67.94,149.99,0.547,4,2,1
SKU001039,STY0104,STY0104-Blue-43,Shoes,Basketball Shoes,Blue,43,Core,Active,70.13,149.99,0.532,2,2,1
SKU001040,STY0104,STY0104-Blue-44,Shoes,Basketball Shoes,Blue,44,Core,Active,42.63,89.99,0.526,4,2,1
SKU001041,STY0105,STY0105-Grey-40,Shoes,Training Shoes,Grey,40,SS26,Active,54.46,109.99,0.505,4,2,1
SKU001042,STY0105,STY0105-Grey-41,Shoes,Training Shoes,Grey,41,SS26,Active,47.8,89.99,0.469,4,1,1
SKU001043,STY0105,STY0105-Grey-42,Shoes,Training Shoes,Grey,42,SS26,Active,43.02,89.99,0.522,4,1,1
SKU001044,STY0105,STY0105-Grey-43,Shoes,Training Shoes,Grey,43,SS26,Active,35.83,79.99,0.552,2,2,1
SKU001045,STY0105,STY0105-Grey-44,Shoes,Training Shoes,Grey,44,SS26,Active,74.97,149.99,0.5,4,1,1
SKU001046,STY0105,STY0105-Green-40,Shoes,Training Shoes,Green,40,SS26,Active,42.35,89.99,0.529,4,1,1
SKU001047,STY0105,STY0105-Green-41,Shoes,Training Shoes,Green,41,SS26,Active,42.16,79.99,0.473,2,2,1
SKU001048,STY0105,STY0105-Green-42,Shoes,Training Shoes,Green,42,SS26,Active,34.26,79.99,0.572,1,2,1
SKU001049,STY0105,STY0105-Green-43,Shoes,Training Shoes,Green,43,SS26,Active,39.93,79.99,0.501,4,2,1
SKU001050,STY0105,STY0105-Green-44,Shoes,Training Shoes,Green,44,SS26,Active,64.97,129.99,0.5,4,2,1
SKU001051,STY0106,STY0106-Navy-40,Shoes,Running Shoes,Navy,40,Core,New,68.57,149.99,0.543,1,1,1
SKU001052,STY0106,STY0106-Navy-41,Shoes,Running Shoes,Navy,41,Core,New,66.3,149.99,0.558,1,2,1
SKU001053,STY0106,STY0106-Navy-42,Shoes,Running Shoes,Navy,42,Core,New,45.46,89.99,0.495,1,1,1
SKU001054,STY0106,STY0106-Navy-43,Shoes,Running Shoes,Navy,43,Core,New,57.34,109.99,0.479,2,2,1
SKU001055,STY0106,STY0106-Navy-44,Shoes,Running Shoes,Navy,44,Core,New,64.5,129.99,0.504,4,1,1
SKU001056,STY0106,STY0106-Grey-40,Shoes,Running Shoes,Grey,40,Core,New,43.15,79.99,0.461,4,2,1
SKU001057,STY0106,STY0106-Grey-41,Shoes,Running Shoes,Grey,41,Core,New,80.84,149.99,0.461,2,2,1
SKU001058,STY0106,STY0106-Grey-42,Shoes,Running Shoes,Grey,42,Core,New,49.43,109.99,0.551,1,2,1
SKU001059,STY0106,STY0106-Grey-43,Shoes,Running Shoes,Grey,43,Core,New,64.31,129.99,0.505,2,1,1
SKU001060,STY0106,STY0106-Grey-44,Shoes,Running Shoes,Grey,44,Core,New,63.15,129.99,0.514,4,1,1
SKU001061,STY0107,STY0107-Grey-40,Shoes,Football Boots,Grey,40,SS26,Exit,78.85,149.99,0.474,4,2,0
SKU001062,STY0107,STY0107-Grey-41,Shoes,Football Boots,Grey,41,SS26,Exit,70.92,129.99,0.454,4,2,0
SKU001063,STY0107,STY0107-Grey-42,Shoes,Football Boots,Grey,42,SS26,Exit,46.66,89.99,0.481,2,2,0
SKU001064,STY0107,STY0107-Grey-43,Shoes,Football Boots,Grey,43,SS26,Exit,79.8,149.99,0.468,2,1,0
SKU001065,STY0107,STY0107-Grey-44,Shoes,Football Boots,Grey,44,SS26,Exit,47.16,109.99,0.571,4,1,0
SKU001066,STY0107,STY0107-Black-40,Shoes,Football Boots,Black,40,SS26,Exit,47.16,89.99,0.476,2,2,0
SKU001067,STY0107,STY0107-Black-41,Shoes,Football Boots,Black,41,SS26,Exit,73.44,149.99,0.51,4,2,0
SKU001068,STY0107,STY0107-Black-42,Shoes,Football Boots,Black,42,SS26,Exit,41.16,89.99,0.543,2,2,0
SKU001069,STY0107,STY0107-Black-43,Shoes,Football Boots,Black,43,SS26,Exit,39.36,79.99,0.508,1,2,0
SKU001070,STY0107,STY0107-Black-44,Shoes,Football Boots,Black,44,SS26,Exit,51.25,109.99,0.534,4,2,0
SKU001071,STY0108,STY0108-Red-40,Shoes,Training Shoes,Red,40,SS26,Active,48.01,89.99,0.466,1,1,1
SKU001072,STY0108,STY0108-Red-41,Shoes,Training Shoes,Red,41,SS26,Active,47.56,89.99,0.471,4,2,1
SKU001073,STY0108,STY0108-Red-42,Shoes,Training Shoes,Red,42,SS26,Active,46.91,89.99,0.479,1,1,1
SKU001074,STY0108,STY0108-Red-43,Shoes,Training Shoes,Red,43,SS26,Active,64.97,129.99,0.5,4,1,1
SKU001075,STY0108,STY0108-Red-44,Shoes,Training Shoes,Red,44,SS26,Active,60.87,129.99,0.532,2,2,1
SKU001076,STY0108,STY0108-Orange-40,Shoes,Training Shoes,Orange,40,SS26,Active,79.94,149.99,0.467,2,1,1
SKU001077,STY0108,STY0108-Orange-41,Shoes,Training Shoes,Orange,41,SS26,Active,68.46,149.99,0.544,1,1,1
SKU001078,STY0108,STY0108-Orange-42,Shoes,Training Shoes,Orange,42,SS26,Active,39.06,79.99,0.512,2,2,1
SKU001079,STY0108,STY0108-Orange-43,Shoes,Training Shoes,Orange,43,SS26,Active,63.63,149.99,0.576,2,2,1
SKU001080,STY0108,STY0108-Orange-44,Shoes,Training Shoes,Orange,44,SS26,Active,43.14,89.99,0.521,1,2,1
SKU001081,STY0109,STY0109-Black-40,Shoes,Football Boots,Black,40,SS26,Active,36.98,79.99,0.538,4,2,1
SKU001082,STY0109,STY0109-Black-41,Shoes,Football Boots,Black,41,SS26,Active,44.21,89.99,0.509,1,2,1
SKU001083,STY0109,STY0109-Black-42,Shoes,Football Boots,Black,42,SS26,Active,70.79,129.99,0.455,2,2,1
SKU001084,STY0109,STY0109-Black-43,Shoes,Football Boots,Black,43,SS26,Active,43.63,89.99,0.515,1,2,1
SKU001085,STY0109,STY0109-Black-44,Shoes,Football Boots,Black,44,SS26,Active,51.42,109.99,0.533,2,2,1
SKU001086,STY0109,STY0109-Orange-40,Shoes,Football Boots,Orange,40,SS26,Active,57.64,129.99,0.557,1,1,1
SKU001087,STY0109,STY0109-Orange-41,Shoes,Football Boots,Orange,41,SS26,Active,41.09,79.99,0.486,1,2,1
SKU001088,STY0109,STY0109-Orange-42,Shoes,Football Boots,Orange,42,SS26,Active,57.91,129.99,0.555,4,1,1
SKU001089,STY0109,STY0109-Orange-43,Shoes,Football Boots,Orange,43,SS26,Active,68.21,129.99,0.475,1,2,1
SKU001090,STY0109,STY0109-Orange-44,Shoes,Football Boots,Orange,44,SS26,Active,56.87,129.99,0.563,4,2,1
SKU001091,STY0110,STY0110-Green-40,Shoes,Basketball Shoes,Green,40,SS26,Active,56.27,129.99,0.567,1,1,1
SKU001092,STY0110,STY0110-Green-41,Shoes,Basketball Shoes,Green,41,SS26,Active,47.32,89.99,0.474,2,1,1
SKU001093,STY0110,STY0110-Green-42,Shoes,Basketball Shoes,Green,42,SS26,Active,67.18,129.99,0.483,2,2,1
SKU001094,STY0110,STY0110-Green-43,Shoes,Basketball Shoes,Green,43,SS26,Active,54.21,109.99,0.507,2,2,1
SKU001095,STY0110,STY0110-Green-44,Shoes,Basketball Shoes,Green,44,SS26,Active,37.88,79.99,0.526,2,1,1
SKU001096,STY0110,STY0110-Navy-40,Shoes,Basketball Shoes,Navy,40,SS26,Active,74.22,149.99,0.505,4,1,1
SKU001097,STY0110,STY0110-Navy-41,Shoes,Basketball Shoes,Navy,41,SS26,Active,51.27,109.99,0.534,4,2,1
SKU001098,STY0110,STY0110-Navy-42,Shoes,Basketball Shoes,Navy,42,SS26,Active,69.63,129.99,0.464,2,2,1
